POI_category_name,POI_category_ID,station_id,station_name,POI_id,POI_alias,POI_name,image_url,is_closed,url,review_count,rating,price,phone,display_phone,distance,categories_alias,categories_title
Park,16032,7a19c49f486d7c0c02b3685d7b240448,10th & Cambie,yoCA7b04Q_f_HQX__EDchA,heather-park-vancouver,Heather Park,https://s3-media1.fl.yelpcdn.com/bphoto/A8-rJfOxCwa0dnBSfKlrAg/o.jpg,False,https://www.yelp.com/biz/heather-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,4.5,,+16048737000,+1 604-873-7000,1000.4805431258563,playgrounds,Playgrounds
Park,16032,7a19c49f486d7c0c02b3685d7b240448,10th & Cambie,pP9eottHTBCGW9uEBR5myw,the-poodle-on-the-pole-vancouver,The Poodle On The Pole,https://s3-media2.fl.yelpcdn.com/bphoto/hmqfvh0eyaRkxbHSyarOPA/o.jpg,False,https://www.yelp.com/biz/the-poodle-on-the-pole-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,2.0,,,,1282.1533590895415,parks,Parks
Park,16032,7a19c49f486d7c0c02b3685d7b240448,10th & Cambie,Xno26mcyiOtgHoUkJ0gGIQ,grimmett-park-vancouver,Grimmett Park,https://s3-media2.fl.yelpcdn.com/bphoto/zE4SJC9vnBtcCijjMF7KZQ/o.jpg,False,https://www.yelp.com/biz/grimmett-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,3.0,,,,1298.5714921623928,parks,Parks
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,CVICOGRpECgCNG2J-31JMw,helmcken-park-vancouver,Helmcken Park,https://s3-media4.fl.yelpcdn.com/bphoto/gzV224ptHWrg8RvPQI_TYw/o.jpg,False,https://www.yelp.com/biz/helmcken-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,3.0,,,,155.63708226451638,parks,Parks
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,nGAwccdDf9rFW4GTVpH2vw,emery-barnes-park-vancouver,Emery Barnes Park,https://s3-media1.fl.yelpcdn.com/bphoto/oVvbDWT5QPSwb0wswqa8Ig/o.jpg,False,https://www.yelp.com/biz/emery-barnes-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,26,4.0,,,,290.28769005205885,playgrounds,Playgrounds
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,nGAwccdDf9rFW4GTVpH2vw,emery-barnes-park-vancouver,Emery Barnes Park,https://s3-media1.fl.yelpcdn.com/bphoto/oVvbDWT5QPSwb0wswqa8Ig/o.jpg,False,https://www.yelp.com/biz/emery-barnes-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,26,4.0,,,,290.28769005205885,dog_parks,Dog Parks
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,lqhQMVcOu6NDNIQKP7a0rg,david-lam-park-vancouver,David Lam Park,https://s3-media1.fl.yelpcdn.com/bphoto/qmd0FsSQjR3hZPP-8ncMfg/o.jpg,False,https://www.yelp.com/biz/david-lam-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,17,4.5,,,,333.13895940962516,parks,Parks
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,5-3wyrIOYInzwEZHTQP9nw,yaletown-park-vancouver,Yaletown Park,https://s3-media4.fl.yelpcdn.com/bphoto/mYDz8YLICyILmh7cfktrhg/o.jpg,False,https://www.yelp.com/biz/yaletown-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,8,2.0,,,,341.90319519553395,parks,Parks
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,bFQBBVUNF3wY6e4RMysDxw,rotery-beach-park-vancouver,Rotery Beach Park,,False,https://www.yelp.com/biz/rotery-beach-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,3.0,,,,501.34000906159616,parks,Parks
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,-fHqwIU4S-uD9O-ouzhE_A,rainbow-park-vancouver,Rainbow Park,https://s3-media4.fl.yelpcdn.com/bphoto/5sMzPag0gWwoNyYrwhjnig/o.jpg,False,https://www.yelp.com/biz/rainbow-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,5.0,,,,558.8674582153673,parks,Parks
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,pDB82PDofocYiHrH1lF88g,george-wainborn-park-vancouver,George Wainborn Park,https://s3-media1.fl.yelpcdn.com/bphoto/pQSv7s0AxIYvMoTmgdwBcw/o.jpg,False,https://www.yelp.com/biz/george-wainborn-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,9,4.5,,,,589.8900643540937,parks,Parks
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,0Dd1Cjt_XoVaEvPOkyBD-g,coopers-park-vancouver,Coopers' Park,https://s3-media2.fl.yelpcdn.com/bphoto/wrVHoNK61jLqT0RJDHq_zA/o.jpg,False,https://www.yelp.com/biz/coopers-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,18,4.0,,,,616.3682258847696,dog_parks,Dog Parks
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,tzUw_wiTr7CcDBKq4YK5XA,davie-village-community-garden-vancouver,Davie Village Community Garden,https://s3-media3.fl.yelpcdn.com/bphoto/9e5ldXWFbjJ0gtCp3qLFfg/o.jpg,False,https://www.yelp.com/biz/davie-village-community-garden-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,5,2.0,,,,774.1911456474094,gardens,Botanical Gardens
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,tzUw_wiTr7CcDBKq4YK5XA,davie-village-community-garden-vancouver,Davie Village Community Garden,https://s3-media3.fl.yelpcdn.com/bphoto/9e5ldXWFbjJ0gtCp3qLFfg/o.jpg,False,https://www.yelp.com/biz/davie-village-community-garden-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,5,2.0,,,,774.1911456474094,parks,Parks
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,iLIGa6EvBujh-2bQHlvzkA,habitat-island-vancouver,Habitat Island,https://s3-media3.fl.yelpcdn.com/bphoto/8DbVuATLO0j0mOSGykldwg/o.jpg,False,https://www.yelp.com/biz/habitat-island-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,4.0,,,,836.8517930579735,parks,Parks
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,oCNy5AtXUagtQQQo0vqAtw,charleson-park-vancouver-2,Charleson Park,https://s3-media4.fl.yelpcdn.com/bphoto/1qmrWcHcOfDA_XHIhqVeOw/o.jpg,False,https://www.yelp.com/biz/charleson-park-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,19,4.5,,,,971.0678941116911,parks,Parks
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,oCNy5AtXUagtQQQo0vqAtw,charleson-park-vancouver-2,Charleson Park,https://s3-media4.fl.yelpcdn.com/bphoto/1qmrWcHcOfDA_XHIhqVeOw/o.jpg,False,https://www.yelp.com/biz/charleson-park-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,19,4.5,,,,971.0678941116911,playgrounds,Playgrounds
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,_1Mn8FBU7TKq1vrVljBsWw,ron-basford-park-vancouver,Ron Basford Park,https://s3-media1.fl.yelpcdn.com/bphoto/1Yni7cmM-loqSu7OPQv1Lw/o.jpg,False,https://www.yelp.com/biz/ron-basford-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,7,4.0,,,,972.9424004338692,parks,Parks
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,_1Mn8FBU7TKq1vrVljBsWw,ron-basford-park-vancouver,Ron Basford Park,https://s3-media1.fl.yelpcdn.com/bphoto/1Yni7cmM-loqSu7OPQv1Lw/o.jpg,False,https://www.yelp.com/biz/ron-basford-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,7,4.0,,,,972.9424004338692,theater,Performing Arts
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,-nnbiBMMbT5gj4zVnxvyuA,cathedral-square-vancouver,Cathedral Square,https://s3-media1.fl.yelpcdn.com/bphoto/BZ3WoBNQEIlVTPxHK9mT_A/o.jpg,False,https://www.yelp.com/biz/cathedral-square-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,3.0,,+16046823848,+1 604-682-3848,1049.1914274500264,parks,Parks
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,TMJ04QPJx-xf-UtpUk-AMQ,granville-island-water-park-vancouver,Granville Island Water Park,https://s3-media2.fl.yelpcdn.com/bphoto/VBrTUVagEMnHhKmTeJSNQA/o.jpg,False,https://www.yelp.com/biz/granville-island-water-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,5.0,,+16048737000,+1 604-873-7000,1058.269585740509,waterparks,Water Parks
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,TMJ04QPJx-xf-UtpUk-AMQ,granville-island-water-park-vancouver,Granville Island Water Park,https://s3-media2.fl.yelpcdn.com/bphoto/VBrTUVagEMnHhKmTeJSNQA/o.jpg,False,https://www.yelp.com/biz/granville-island-water-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,5.0,,+16048737000,+1 604-873-7000,1058.269585740509,parks,Parks
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,TMJ04QPJx-xf-UtpUk-AMQ,granville-island-water-park-vancouver,Granville Island Water Park,https://s3-media2.fl.yelpcdn.com/bphoto/VBrTUVagEMnHhKmTeJSNQA/o.jpg,False,https://www.yelp.com/biz/granville-island-water-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,5.0,,+16048737000,+1 604-873-7000,1058.269585740509,playgrounds,Playgrounds
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,dtYmLpvyY0dwEFrYLSZZCQ,nelson-park-vancouver,Nelson Park,https://s3-media1.fl.yelpcdn.com/bphoto/boUHDExnIyrtZp88K1-4Ew/o.jpg,False,https://www.yelp.com/biz/nelson-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,28,3.5,,,,1071.1141423883103,dog_parks,Dog Parks
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,kj7j-VpJuGLEgAKDtNPA3g,sutcliffe-park-vancouver,Sutcliffe Park,https://s3-media2.fl.yelpcdn.com/bphoto/8dw36Hp7Jbboidl6AAzf6w/o.jpg,False,https://www.yelp.com/biz/sutcliffe-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,4.5,,,,1127.932505863042,parks,Parks
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,SWVK2Gl3tx_-SRr-kUIaHw,victory-square-vancouver,Victory Square,https://s3-media4.fl.yelpcdn.com/bphoto/B19LXgpqX6wcrRH3Ou_Hfg/o.jpg,False,https://www.yelp.com/biz/victory-square-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,11,3.0,,,,1222.1385683837168,landmarks,Landmarks & Historical Buildings
Park,16032,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,SWVK2Gl3tx_-SRr-kUIaHw,victory-square-vancouver,Victory Square,https://s3-media4.fl.yelpcdn.com/bphoto/B19LXgpqX6wcrRH3Ou_Hfg/o.jpg,False,https://www.yelp.com/biz/victory-square-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,11,3.0,,,,1222.1385683837168,parks,Parks
Park,16032,6d42fa40360f9a6b2bf641c7b8bb2862,Dunsmuir & Beatty,SWVK2Gl3tx_-SRr-kUIaHw,victory-square-vancouver,Victory Square,https://s3-media4.fl.yelpcdn.com/bphoto/B19LXgpqX6wcrRH3Ou_Hfg/o.jpg,False,https://www.yelp.com/biz/victory-square-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,11,3.0,,,,289.39035452848435,landmarks,Landmarks & Historical Buildings
Park,16032,6d42fa40360f9a6b2bf641c7b8bb2862,Dunsmuir & Beatty,SWVK2Gl3tx_-SRr-kUIaHw,victory-square-vancouver,Victory Square,https://s3-media4.fl.yelpcdn.com/bphoto/B19LXgpqX6wcrRH3Ou_Hfg/o.jpg,False,https://www.yelp.com/biz/victory-square-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,11,3.0,,,,289.39035452848435,parks,Parks
Park,16032,6d42fa40360f9a6b2bf641c7b8bb2862,Dunsmuir & Beatty,-nnbiBMMbT5gj4zVnxvyuA,cathedral-square-vancouver,Cathedral Square,https://s3-media1.fl.yelpcdn.com/bphoto/BZ3WoBNQEIlVTPxHK9mT_A/o.jpg,False,https://www.yelp.com/biz/cathedral-square-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,3.0,,+16046823848,+1 604-682-3848,400.8262786922686,parks,Parks
Park,16032,6d42fa40360f9a6b2bf641c7b8bb2862,Dunsmuir & Beatty,urdEvzGYiapFJWbO2uBdiQ,andy-livingstone-park-vancouver,Andy Livingstone Park,https://s3-media1.fl.yelpcdn.com/bphoto/kccsNdevZa_X1hjeJA4akg/o.jpg,False,https://www.yelp.com/biz/andy-livingstone-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,5,3.0,,,,513.7630084959437,parks,Parks
Park,16032,6d42fa40360f9a6b2bf641c7b8bb2862,Dunsmuir & Beatty,-fHqwIU4S-uD9O-ouzhE_A,rainbow-park-vancouver,Rainbow Park,https://s3-media4.fl.yelpcdn.com/bphoto/5sMzPag0gWwoNyYrwhjnig/o.jpg,False,https://www.yelp.com/biz/rainbow-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,5.0,,,,625.9198311046395,parks,Parks
Park,16032,6d42fa40360f9a6b2bf641c7b8bb2862,Dunsmuir & Beatty,bFQBBVUNF3wY6e4RMysDxw,rotery-beach-park-vancouver,Rotery Beach Park,,False,https://www.yelp.com/biz/rotery-beach-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,3.0,,,,703.3310548370159,parks,Parks
Park,16032,6d42fa40360f9a6b2bf641c7b8bb2862,Dunsmuir & Beatty,5-3wyrIOYInzwEZHTQP9nw,yaletown-park-vancouver,Yaletown Park,https://s3-media4.fl.yelpcdn.com/bphoto/mYDz8YLICyILmh7cfktrhg/o.jpg,False,https://www.yelp.com/biz/yaletown-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,8,2.0,,,,707.5202974957302,parks,Parks
Park,16032,6d42fa40360f9a6b2bf641c7b8bb2862,Dunsmuir & Beatty,0Dd1Cjt_XoVaEvPOkyBD-g,coopers-park-vancouver,Coopers' Park,https://s3-media2.fl.yelpcdn.com/bphoto/wrVHoNK61jLqT0RJDHq_zA/o.jpg,False,https://www.yelp.com/biz/coopers-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,18,4.0,,,,744.7294828387961,dog_parks,Dog Parks
Park,16032,6d42fa40360f9a6b2bf641c7b8bb2862,Dunsmuir & Beatty,Ue5qaMsRhK2bUqo7bVhl5Q,crab-park-vancouver,Crab Park,https://s3-media3.fl.yelpcdn.com/bphoto/2nW9wug7ARySn8CbIatoOg/o.jpg,False,https://www.yelp.com/biz/crab-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,25,4.0,,,,796.2716184473694,parks,Parks
Park,16032,6d42fa40360f9a6b2bf641c7b8bb2862,Dunsmuir & Beatty,Ue5qaMsRhK2bUqo7bVhl5Q,crab-park-vancouver,Crab Park,https://s3-media3.fl.yelpcdn.com/bphoto/2nW9wug7ARySn8CbIatoOg/o.jpg,False,https://www.yelp.com/biz/crab-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,25,4.0,,,,796.2716184473694,beaches,Beaches
Park,16032,6d42fa40360f9a6b2bf641c7b8bb2862,Dunsmuir & Beatty,2L0qLXc_pdGtPSIQzos6vw,creekside-park-vancouver,Creekside Park,https://s3-media4.fl.yelpcdn.com/bphoto/4VWc3PNI0cWEb2sIzNlxBw/o.jpg,False,https://www.yelp.com/biz/creekside-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,5.0,,+16048737000,+1 604-873-7000,845.4278785850352,parks,Parks
Park,16032,6d42fa40360f9a6b2bf641c7b8bb2862,Dunsmuir & Beatty,iLIGa6EvBujh-2bQHlvzkA,habitat-island-vancouver,Habitat Island,https://s3-media3.fl.yelpcdn.com/bphoto/8DbVuATLO0j0mOSGykldwg/o.jpg,False,https://www.yelp.com/biz/habitat-island-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,4.0,,,,865.9281650811799,parks,Parks
